agno, mes, dia, valor
1974,03,10,216.00000
1974,03,11,214.00000
1974,03,12,233.00000
1974,03,13,245.00000
1974,03,14,241.00000
1974,03,15,235.00000
1974,03,16,239.00000
1974,03,17,243.00000
1974,03,18,236.00000
1974,03,19,235.00000
1974,03,20,235.00000
1974,03,21,235.00000
1974,03,22,235.00000
1974,03,23,235.00000
1974,03,24,237.00000
1974,03,25,240.00000
1974,03,26,241.00000
1974,03,27,235.00000
1974,03,28,230.00000
1974,03,29,230.00000
1974,03,30,230.00000
1974,03,31,235.00000
1974,04,01,247.00000
1974,04,02,263.00000
1974,04,03,263.00000
1974,04,04,254.00000
1974,04,05,246.00000
1974,04,06,245.00000
1974,04,07,245.00000
1974,04,08,244.00000
1974,04,09,238.00000
1974,04,10,237.00000
1974,04,11,239.00000
1974,04,12,240.00000
1974,04,13,242.00000
1974,04,14,243.00000
1974,04,15,235.00000
1974,04,16,233.00000
1974,04,17,229.00000
1974,04,18,242.00000
1974,04,19,243.00000
1974,04,20,240.00000
1974,04,21,241.00000
1974,04,22,250.00000
1974,04,23,261.00000
1974,04,24,266.00000
1974,04,25,266.00000
1974,04,26,264.00000
1974,04,27,271.00000
1974,04,28,279.00000
1974,04,29,278.00000
1974,04,30,272.00000
1974,05,01,269.00000
1974,05,02,275.00000
1974,05,03,277.00000
1974,05,04,274.00000
1974,05,05,285.00000
1974,05,06,303.00000
1974,05,07,297.00000
1974,05,08,309.00000
1974,05,09,343.00000
1974,05,10,361.00000
1974,05,11,352.00000
1974,05,12,351.00000
1974,05,13,346.00000
1974,05,14,341.00000
1974,05,15,378.00000
1974,05,16,411.00000
1974,05,17,647.00000
1974,05,18,1012.00000
1974,05,19,931.00000
1974,05,20,1044.00000
1974,05,21,1460.00000
1974,05,22,1167.00000
1974,05,23,924.00000
1974,05,24,833.00000
1974,05,25,755.00000
1974,05,26,726.00000
1974,05,27,660.00000
1974,05,28,611.00000
1974,05,29,569.00000
1974,05,30,567.00000
1974,05,31,550.00000
1974,06,01,554.00000
1974,06,02,566.00000
1974,06,03,607.00000
1974,06,04,567.00000
1974,06,05,544.00000
1974,06,06,557.00000
1974,06,07,632.00000
1974,06,08,755.00000
1974,06,09,1149.00000
1974,06,10,1147.00000
1974,06,11,1521.00000
1974,06,12,1484.00000
1974,06,13,1182.00000
1974,06,14,1015.00000
1974,06,15,918.00000
1974,06,16,863.00000
1974,06,17,832.00000
1974,06,18,942.00000
1974,06,19,2499.00000
1974,06,20,3281.00000
1974,06,21,2224.00000
1974,06,22,1839.00000
1974,06,23,1560.00000
1974,06,24,1378.00000
1974,06,25,1455.00000
1974,06,26,2373.00000
1974,06,27,7315.00000
1974,06,28,7553.00000
1974,06,29,4370.00000
1974,06,30,3615.00000
1974,07,01,3008.00000
1974,07,02,2835.00000
1974,07,03,2489.00000
1974,07,04,2051.00000
1974,07,05,1753.00000
1974,07,06,1554.00000
1974,07,07,1404.00000
1974,07,08,1290.00000
1974,07,09,1195.00000
1974,07,10,1135.00000
1974,07,11,1073.00000
1974,07,12,1015.00000
1974,07,13,997.00000
1974,07,14,1036.00000
1974,07,15,1009.00000
1974,07,16,940.00000
1974,07,17,917.00000
1974,07,18,863.00000
1974,07,19,831.00000
1974,07,20,800.00000
1974,07,21,765.00000
1974,07,22,737.00000
1974,07,23,714.00000
1974,07,24,704.00000
1974,07,25,707.00000
1974,07,26,707.00000
1974,07,27,730.00000
1974,07,28,755.00000
1974,07,29,969.00000
1974,07,30,1628.00000
1974,07,31,1990.00000
1974,08,01,2055.00000
1974,08,02,2322.00000
1974,08,03,2217.00000
1974,08,04,1953.00000
1974,08,05,1758.00000
1974,08,06,1667.00000
1974,08,07,1630.00000
1974,08,08,1534.00000
1974,08,09,1443.00000
1974,08,10,1370.00000
1974,08,11,1308.00000
1974,08,12,1256.00000
1974,08,13,1196.00000
1974,08,14,1157.00000
1974,08,15,1134.00000
1974,08,16,1124.00000
1974,08,17,1093.00000
1974,08,18,1067.00000
1974,08,19,1029.00000
1974,08,20,1000.00000
1974,08,21,965.00000
1974,08,22,949.00000
1974,08,23,939.00000
1974,08,24,971.00000
1974,08,25,1054.00000
1974,08,26,1034.00000
1974,08,27,1000.00000
1974,08,28,962.00000
1974,08,29,927.00000
1974,08,30,910.00000
1974,08,31,903.00000
1974,09,01,909.00000
1974,09,02,871.00000
1974,09,03,832.00000
1974,09,04,807.00000
1974,09,05,786.00000
1974,09,06,771.00000
1974,09,07,751.00000
1974,09,08,744.00000
1974,09,09,734.00000
1974,09,10,708.00000
1974,09,11,699.00000
1974,09,12,723.00000
1974,09,13,834.00000
1974,09,14,1665.00000
1974,09,15,1907.00000
1974,09,16,1655.00000
1974,09,17,1410.00000
1974,09,18,1280.00000
1974,09,19,1172.00000
1974,09,20,1098.00000
1974,09,21,1048.00000
1974,09,22,1082.00000
1974,09,23,1014.00000
1974,09,24,961.00000
1974,09,25,949.00000
1974,09,26,944.00000
1974,09,27,951.00000
1974,09,28,1353.00000
1974,09,29,1222.00000
1974,09,30,1100.00000
1974,10,01,1038.00000
1974,10,02,1023.00000
1974,10,03,1035.00000
1974,10,04,1018.00000
1974,10,05,1007.00000
1974,10,06,993.00000
1974,10,07,978.00000
1974,10,08,979.00000
1974,10,09,1030.00000
1974,10,10,1069.00000
1974,10,11,1071.00000
1974,10,12,1073.00000
1974,10,13,1098.00000
1974,10,14,1110.00000
1974,10,15,1156.00000
1974,10,16,1187.00000
1974,10,17,1166.00000
1974,10,18,1166.00000
1974,10,19,1154.00000
1974,10,20,1127.00000
1974,10,21,1063.00000
1974,10,22,1011.00000
1974,10,23,1034.00000
1974,10,24,1048.00000
1974,10,25,1029.00000
1974,10,26,966.00000
1974,10,27,934.00000
1974,10,28,877.00000
1974,10,29,798.00000
1974,10,30,771.00000
1974,10,31,764.00000
1974,11,01,783.00000
1974,11,02,845.00000
1974,11,03,898.00000
1974,11,04,920.00000
1974,11,05,879.00000
1974,11,06,845.00000
1974,11,07,820.00000
1974,11,08,837.00000
1974,11,09,916.00000
1974,11,10,1034.00000
1974,11,11,997.00000
1974,11,12,903.00000
1974,11,13,884.00000
1974,11,14,838.00000
1974,11,15,852.00000
1974,11,16,849.00000
1974,11,17,842.00000
1974,11,18,811.00000
1974,11,19,774.00000
1974,11,20,747.00000
1974,11,21,688.00000
1974,11,22,646.00000
1974,11,23,637.00000
1974,11,24,653.00000
1974,11,25,679.00000
1974,11,26,613.00000
1974,11,27,587.00000
1974,11,28,573.00000
1974,11,29,586.00000
1974,11,30,646.00000
1974,12,01,689.00000
1974,12,02,808.00000
1974,12,03,707.00000
1974,12,04,640.00000
1974,12,05,630.00000
1974,12,06,609.00000
1974,12,07,620.00000
1974,12,08,633.00000
1974,12,09,640.00000
1974,12,10,624.00000
1974,12,11,612.00000
1974,12,12,582.00000
1974,12,13,543.00000
1974,12,14,511.00000
1974,12,15,508.00000
1974,12,16,511.00000
1974,12,17,493.00000
1974,12,18,485.00000
1974,12,19,476.00000
1974,12,20,468.00000
1974,12,21,446.00000
1974,12,22,434.00000
1974,12,23,420.00000
1974,12,24,412.00000
1974,12,25,408.00000
1974,12,26,420.00000
1974,12,27,454.00000
1974,12,28,551.00000
1974,12,29,527.00000
1974,12,30,456.00000
1974,12,31,431.00000
1975,01,01,345.00000
1975,01,02,338.00000
1975,01,03,322.00000
1975,01,04,323.00000
1975,01,05,313.00000
1975,01,06,311.00000
1975,01,07,298.00000
1975,01,08,293.00000
1975,01,09,281.00000
1975,01,10,268.00000
1975,01,11,263.00000
1975,01,12,255.00000
1975,01,13,249.00000
1975,01,14,241.00000
1975,01,15,231.00000
1975,01,16,226.00000
1975,01,17,219.00000
1975,01,18,221.00000
1975,01,19,222.00000
1975,01,20,204.00000
1975,01,21,204.00000
1975,01,22,201.00000
1975,01,23,207.00000
1975,01,24,196.00000
1975,01,25,195.00000
1975,01,26,201.00000
1975,01,27,190.00000
1975,01,28,185.00000
1975,01,29,185.00000
1975,01,30,191.00000
1975,01,31,192.00000
1975,02,01,190.00000
1975,02,02,195.00000
1975,02,03,193.00000
1975,02,04,193.00000
1975,02,05,203.00000
1975,02,06,219.00000
1975,02,07,198.00000
1975,02,08,224.00000
1975,02,09,251.00000
1975,02,10,299.00000
1975,02,11,613.00000
1975,02,12,544.00000
1975,02,13,589.00000
1975,02,14,567.00000
1975,02,15,453.00000
1975,02,16,450.00000
1975,02,17,464.00000
1975,02,18,411.00000
1975,02,19,366.00000
1975,02,20,335.00000
1975,02,21,318.00000
1975,02,22,301.00000
1975,02,23,277.00000
1975,02,24,274.00000
1975,02,25,276.00000
1975,02,26,263.00000
1975,02,27,262.00000
1975,02,28,261.00000
1975,03,01,261.00000
1975,03,02,256.00000
1975,03,03,252.00000
1975,03,04,240.00000
1975,03,05,233.00000
1975,03,06,250.00000
1975,03,07,261.00000
1975,03,08,248.00000
1975,03,09,244.00000
1975,03,10,239.00000
1975,03,11,237.00000
1975,03,12,230.00000
1975,03,13,233.00000
1975,03,14,233.00000
1975,03,15,231.00000
1975,03,16,226.00000
1975,03,17,220.00000
1975,03,18,218.00000
1975,03,19,215.00000
1975,03,20,222.00000
1975,03,21,217.00000
1975,03,22,216.00000
1975,03,23,212.00000
1975,03,24,215.00000
1975,03,25,210.00000
1975,03,26,205.00000
1975,03,27,210.00000
1975,03,28,210.00000
1975,03,29,211.00000
1975,03,30,218.00000
1975,03,31,216.00000
1975,04,01,216.00000
1975,04,02,217.00000
1975,04,03,220.00000
1975,04,04,218.00000
1975,04,05,222.00000
1975,04,06,224.00000
1975,04,07,228.00000
1975,04,08,222.00000
1975,04,09,252.00000
1975,04,10,288.00000
1975,04,11,294.00000
1975,04,12,580.00000
1975,04,13,649.00000
1975,04,14,826.00000
1975,04,15,773.00000
1975,04,16,615.00000
1975,04,17,541.00000
1975,04,18,536.00000
1975,04,19,493.00000
1975,04,20,461.00000
1975,04,21,459.00000
1975,04,22,488.00000
1975,04,23,734.00000
1975,04,24,882.00000
1975,04,25,736.00000
1975,04,26,659.00000
1975,04,27,601.00000
1975,04,28,557.00000
1975,04,29,523.00000
1975,04,30,493.00000
1975,05,01,467.00000
1975,05,02,446.00000
1975,05,03,420.00000
1975,05,04,415.00000
1975,05,05,442.00000
1975,05,06,433.00000
1975,05,07,454.00000
1975,05,08,507.00000
1975,05,09,824.00000
1975,05,10,1432.00000
1975,05,11,1256.00000
1975,05,12,1217.00000
1975,05,13,1068.00000
1975,05,14,918.00000
1975,05,15,818.00000
1975,05,16,736.00000
1975,05,17,676.00000
1975,05,18,640.00000
1975,05,19,607.00000
1975,05,20,616.00000
1975,05,21,679.00000
1975,05,22,869.00000
1975,05,23,795.00000
1975,05,24,854.00000
1975,05,25,811.00000
1975,05,26,740.00000
1975,05,27,799.00000
1975,05,28,2342.00000
1975,05,29,5926.00000
1975,05,30,5168.00000
1975,05,31,3220.00000
1975,06,01,2272.00000
1975,06,02,1741.00000
1975,06,03,1437.00000
1975,06,04,1251.00000
1975,06,05,1123.00000
1975,06,06,1024.00000
1975,06,07,955.00000
1975,06,08,894.00000
1975,06,09,908.00000
1975,06,10,1101.00000
1975,06,11,1349.00000
1975,06,12,2215.00000
1975,06,13,2059.00000
1975,06,14,1577.00000
1975,06,15,1331.00000
1975,06,16,1192.00000
1975,06,17,1189.00000
1975,06,18,1418.00000
1975,06,19,2722.00000
1975,06,20,2996.00000
1975,06,21,2866.00000
1975,06,22,2697.00000
1975,06,23,3471.00000
1975,06,24,3762.00000
1975,06,25,2998.00000
1975,06,26,3253.00000
1975,06,27,3368.00000
1975,06,28,2733.00000
1975,06,29,2269.00000
1975,06,30,1941.00000
1975,07,01,1712.00000
1975,07,02,1633.00000
1975,07,03,2253.00000
1975,07,04,4904.00000
1975,07,05,4181.00000
1975,07,06,3731.00000
1975,07,07,3393.00000
1975,07,08,3226.00000
1975,07,09,3078.00000
1975,07,10,2873.00000
1975,07,11,2362.00000
1975,07,12,2078.00000
1975,07,13,2497.00000
1975,07,14,2890.00000
1975,07,15,2610.00000
1975,07,16,2271.00000
1975,07,17,1904.00000
1975,07,18,1666.00000
1975,07,19,1501.00000
1975,07,20,1365.00000
1975,07,21,1265.00000
1975,07,22,1180.00000
1975,07,23,1113.00000
1975,07,24,1062.00000
1975,07,25,1033.00000
1975,07,26,945.00000
1975,07,27,877.00000
1975,07,28,898.00000
1975,07,29,1157.00000
1975,07,30,1404.00000
1975,07,31,1131.00000
1975,08,01,1033.00000
1975,08,02,1317.00000
1975,08,03,1859.00000
1975,08,04,1695.00000
1975,08,05,1576.00000
1975,08,06,1448.00000
1975,08,07,1305.00000
1975,08,08,1307.00000
1975,08,09,1133.00000
1975,08,10,1043.00000
1975,08,11,988.00000
1975,08,12,961.00000
1975,08,13,1058.00000
1975,08,14,971.00000
1975,08,15,890.00000
1975,08,16,851.00000
1975,08,17,815.00000
1975,08,18,795.00000
1975,08,19,834.00000
1975,08,20,888.00000
1975,08,21,856.00000
1975,08,22,856.00000
1975,08,23,1195.00000
1975,08,24,1362.00000
1975,08,25,1143.00000
1975,08,26,1030.00000
1975,08,27,979.00000
1975,08,28,956.00000
1975,08,29,990.00000
1975,08,30,886.00000
1975,08,31,862.00000
1975,09,01,835.00000
1975,09,02,809.00000
1975,09,03,807.00000
1975,09,04,818.00000
1975,09,05,850.00000
1975,09,06,965.00000
1975,09,07,927.00000
1975,09,08,877.00000
1975,09,09,886.00000
1975,09,10,846.00000
1975,09,11,807.00000
1975,09,12,803.00000
1975,09,13,779.00000
1975,09,14,823.00000
1975,09,15,783.00000
1975,09,16,750.00000
1975,09,17,762.00000
1975,09,18,795.00000
1975,09,19,825.00000
1975,09,20,825.00000
1975,09,21,845.00000
1975,09,22,860.00000
1975,09,23,867.00000
1975,09,24,874.00000
1975,09,25,888.00000
1975,09,26,909.00000
1975,09,27,944.00000
1975,09,28,976.00000
1975,09,29,985.00000
1975,09,30,1040.00000
1975,10,01,1228.00000
1975,10,02,1130.00000
1975,10,03,987.00000
1975,10,04,923.00000
1975,10,05,871.00000
1975,10,06,861.00000
1975,10,07,940.00000
1975,10,08,1008.00000
1975,10,09,917.00000
1975,10,10,849.00000
1975,10,11,822.00000
1975,10,12,803.00000
1975,10,13,802.00000
1975,10,14,802.00000
1975,10,15,790.00000
1975,10,16,795.00000
1975,10,17,863.00000
1975,10,18,951.00000
1975,10,19,1173.00000
1975,10,20,1094.00000
1975,10,21,1065.00000
1975,10,22,1060.00000
1975,10,23,1173.00000
1975,10,24,1276.00000
1975,10,25,1287.00000
1975,10,26,1301.00000
1975,10,27,1268.00000
1975,10,28,1140.00000
1975,10,29,1047.00000
1975,10,30,1014.00000
1975,10,31,970.00000
1975,11,01,945.00000
1975,11,02,940.00000
1975,11,03,986.00000
1975,11,04,1046.00000
1975,11,05,1184.00000
1975,11,06,1279.00000
1975,11,07,1298.00000
1975,11,08,1219.00000
1975,11,09,1206.00000
1975,11,10,1089.00000
1975,11,11,981.00000
1975,11,12,906.00000
1975,11,13,899.00000
1975,11,14,958.00000
1975,11,15,1426.00000
1975,11,16,2477.00000
1975,11,17,1900.00000
1975,11,18,1702.00000
1975,11,19,1492.00000
1975,11,20,1381.00000
1975,11,21,1303.00000
1975,11,22,1262.00000
1975,11,23,1271.00000
1975,11,24,1245.00000
1975,11,25,1155.00000
1975,11,26,1099.00000
1975,11,27,1085.00000
1975,11,28,1086.00000
1975,11,29,1208.00000
1975,11,30,1349.00000
1975,12,01,1164.00000
1975,12,02,1096.00000
1975,12,03,1191.00000
1975,12,04,1118.00000
1975,12,05,1080.00000
1975,12,06,1058.00000
1975,12,07,1043.00000
1975,12,08,972.00000
1975,12,09,936.00000
1975,12,10,891.00000
1975,12,11,858.00000
1975,12,12,859.00000
1975,12,13,844.00000
1975,12,14,808.00000
1975,12,15,793.00000
1975,12,16,808.00000
1975,12,17,812.00000
1975,12,18,801.00000
1975,12,19,833.00000
1975,12,20,943.00000
1975,12,21,754.00000
1975,12,22,679.00000
1975,12,23,661.00000
1975,12,24,636.00000
1975,12,25,627.00000
1975,12,26,635.00000
1975,12,27,635.00000
1975,12,28,589.00000
1975,12,29,556.00000
1975,12,30,539.00000
1975,12,31,530.00000
1976,01,01,526.00000
1976,01,02,533.00000
1976,01,03,510.00000
1976,01,04,475.00000
1976,01,05,469.00000
1976,01,06,470.00000
1976,01,07,428.00000
1976,01,08,415.00000
1976,01,09,414.00000
1976,01,10,418.00000
1976,01,11,429.00000
1976,01,12,421.00000
1976,01,13,389.00000
1976,01,14,385.00000
1976,01,15,406.00000
1976,01,16,379.00000
1976,01,17,343.00000
1976,01,18,354.00000
1976,01,19,352.00000
1976,01,20,338.00000
1976,01,21,323.00000
1976,01,22,319.00000
1976,01,23,306.00000
1976,01,24,294.00000
1976,01,25,288.00000
1976,01,26,293.00000
1976,01,27,303.00000
1976,01,28,286.00000
1976,01,29,274.00000
1976,01,30,270.00000
1976,01,31,276.00000
1976,02,01,281.00000
1976,02,02,278.00000
1976,02,03,284.00000
1976,02,04,317.00000
1976,02,05,323.00000
1976,02,06,290.00000
1976,02,07,267.00000
1976,02,08,263.00000
1976,02,09,255.00000
1976,02,10,246.00000
1976,02,11,241.00000
1976,02,12,244.00000
1976,02,13,242.00000
1976,02,14,235.00000
1976,02,15,231.00000
1976,02,16,224.00000
1976,02,17,223.00000
1976,02,18,217.00000
1976,02,19,216.00000
1976,02,20,210.00000
1976,02,21,210.00000
1976,02,22,210.00000
1976,02,23,207.00000
1976,02,24,207.00000
1976,02,25,201.00000
1976,02,26,203.00000
1976,02,27,204.00000
1976,02,28,204.00000
1976,02,29,199.00000
1976,03,01,192.00000
1976,03,02,196.00000
1976,03,03,189.00000
1976,03,04,187.00000
1976,03,05,187.00000
1976,03,06,184.00000
1976,03,07,181.00000
1976,03,08,181.00000
1976,03,09,179.00000
1976,03,10,176.00000
1976,03,11,183.00000
1976,03,12,232.00000
1976,03,13,286.00000
1976,03,14,277.00000
1976,03,15,260.00000
1976,03,16,245.00000
1976,03,17,237.00000
1976,03,18,238.00000
1976,03,19,240.00000
1976,03,20,255.00000
1976,03,21,261.00000
1976,03,22,258.00000
1976,03,23,248.00000
1976,03,24,232.00000
1976,03,25,227.00000
1976,03,26,230.00000
1976,03,27,233.00000
1976,03,28,229.00000
1976,03,29,222.00000
1976,03,30,219.00000
1976,03,31,218.00000
1976,04,01,222.00000
1976,04,02,227.00000
1976,04,03,222.00000
1976,04,04,220.00000
1976,04,05,216.00000
1976,04,06,216.00000
1976,04,07,213.00000
1976,04,08,211.00000
1976,04,09,220.00000
1976,04,10,228.00000
1976,04,11,232.00000
1976,04,12,238.00000
1976,04,13,239.00000
1976,04,14,239.00000
1976,04,15,241.00000
1976,04,16,242.00000
1976,04,17,244.00000
1976,04,18,249.00000
1976,04,19,247.00000
1976,04,20,240.00000
1976,04,21,244.00000
1976,04,22,255.00000
1976,04,23,261.00000
1976,04,24,262.00000
1976,04,25,264.00000
1976,04,26,268.00000
1976,04,27,263.00000
1976,04,28,261.00000
1976,04,29,262.00000
1976,04,30,269.00000
1976,05,01,275.00000
1976,05,02,275.00000
1976,05,03,269.00000
1976,05,04,254.00000
1976,05,05,256.00000
1976,05,06,271.00000
1976,05,07,281.00000
1976,05,08,278.00000
1976,05,09,278.00000
1976,05,10,273.00000
1976,05,11,271.00000
1976,05,12,270.00000
1976,05,13,275.00000
1976,05,14,275.00000
1976,05,15,275.00000
1976,05,16,275.00000
1976,05,17,290.00000
1976,05,18,339.00000
1976,05,19,329.00000
1976,05,20,314.00000
1976,05,21,303.00000
1976,05,22,297.00000
1976,05,23,294.00000
1976,05,24,286.00000
1976,05,25,294.00000
1976,05,26,288.00000
1976,05,27,308.00000
1976,05,28,363.00000
1976,05,29,409.00000
1976,05,30,557.00000
1976,05,31,714.00000
1976,06,01,641.00000
1976,06,02,605.00000
1976,06,03,606.00000
1976,06,04,583.00000
1976,06,05,560.00000
1976,06,06,551.00000
1976,06,07,563.00000
1976,06,08,554.00000
1976,06,09,516.00000
1976,06,10,487.00000
1976,06,11,468.00000
1976,06,12,481.00000
1976,06,13,600.00000
1976,06,14,1046.00000
1976,06,15,1480.00000
1976,06,16,2677.00000
1976,06,17,1988.00000
1976,06,18,2122.00000
1976,06,19,3799.00000
1976,06,20,4913.00000
1976,06,21,3536.00000
1976,06,22,2633.00000
1976,06,23,2327.00000
1976,06,24,3295.00000
1976,06,25,3297.00000
1976,06,26,2639.00000
1976,06,27,2238.00000
1976,06,28,1964.00000
1976,06,29,1719.00000
1976,06,30,1532.00000
1976,07,01,1401.00000
1976,07,02,1273.00000
1976,07,03,1186.00000
1976,07,04,1145.00000
1976,07,05,1120.00000
1976,07,06,1054.00000
1976,07,07,1007.00000
1976,07,08,953.00000
1976,07,09,906.00000
1976,07,10,863.00000
1976,07,11,820.00000
1976,07,12,787.00000
1976,07,13,759.00000
1976,07,14,771.00000
1976,07,15,809.00000
1976,07,16,789.00000
1976,07,17,771.00000
1976,07,18,768.00000
1976,07,19,761.00000
1976,07,20,762.00000
1976,07,21,853.00000
1976,07,22,946.00000
1976,07,23,921.00000
1976,07,24,906.00000
1976,07,25,919.00000
1976,07,26,900.00000
1976,07,27,859.00000
1976,07,28,827.00000
1976,07,29,816.00000
1976,07,30,930.00000
1976,07,31,1171.00000
1976,08,01,1201.00000
1976,08,02,1135.00000
1976,08,03,1080.00000
1976,08,04,1026.00000
1976,08,05,978.00000
1976,08,06,935.00000
1976,08,07,896.00000
1976,08,08,890.00000
1976,08,09,914.00000
1976,08,10,954.00000
1976,08,11,999.00000
1976,08,12,1031.00000
1976,08,13,1015.00000
1976,08,14,971.00000
1976,08,15,924.00000
1976,08,16,885.00000
1976,08,17,862.00000
1976,08,18,859.00000
1976,08,19,840.00000
1976,08,20,879.00000
1976,08,21,898.00000
1976,08,22,884.00000
1976,08,23,862.00000
1976,08,24,847.00000
1976,08,25,845.00000
1976,08,26,857.00000
1976,08,27,840.00000
1976,08,28,844.00000
1976,08,29,862.00000
1976,08,30,933.00000
1976,08,31,960.00000
1976,09,01,986.00000
1976,09,02,959.00000
1976,09,03,909.00000
1976,09,04,867.00000
1976,09,05,829.00000
1976,09,06,789.00000
1976,09,07,748.00000
1976,09,08,725.00000
1976,09,09,716.00000
1976,09,10,697.00000
1976,09,11,668.00000
1976,09,12,652.00000
1976,09,13,628.00000
1976,09,14,610.00000
1976,09,15,602.00000
1976,09,16,584.00000
1976,09,17,648.00000
1976,09,18,775.00000
1976,09,19,767.00000
1976,09,20,873.00000
1976,09,21,897.00000
1976,09,22,867.00000
1976,09,23,817.00000
1976,09,24,773.00000
1976,09,25,800.00000
1976,09,26,802.00000
1976,09,27,814.00000
1976,09,28,989.00000
1976,09,29,1574.00000
1976,09,30,1899.00000
1976,10,01,1829.00000
1976,10,02,1679.00000
1976,10,03,1481.00000
1976,10,04,1477.00000
1976,10,05,1758.00000
1976,10,06,1859.00000
1976,10,07,1708.00000
1976,10,08,1922.00000
1976,10,09,1803.00000
1976,10,10,1602.00000
1976,10,11,1491.00000
1976,10,12,1386.00000
1976,10,13,1307.00000
1976,10,15,2312.00000
1976,10,16,1966.00000
1976,10,17,690.00000
1976,10,18,820.00000
1976,10,19,1815.00000
1976,10,20,1716.00000
1976,10,21,1596.00000
1976,10,22,1500.00000
1976,10,23,1449.00000
1976,10,25,1319.00000
1976,10,26,1242.00000
1976,10,27,1113.00000
1976,10,28,888.00000
1976,10,29,1097.00000
1976,11,01,1207.00000
1976,11,02,1186.00000
1976,11,03,1140.00000
1976,11,04,1181.00000
1976,11,05,1102.00000
1976,11,06,1020.00000
1976,11,07,957.00000
1976,11,08,942.00000
1976,11,09,908.00000
1976,11,10,898.00000
1976,11,11,893.00000
1976,11,12,956.00000
1976,11,13,924.00000
1976,11,14,815.00000
1976,11,15,1038.00000
1976,11,16,965.00000
1976,11,17,795.00000
1976,11,18,929.00000
